Date,Location ISO Code,Location,New Cases,New Deaths
10/06/20,ID-PB,Papua Barat,0,8
10/06/20,ID-RI,Riau,0,0
10/06/20,ID-SR,Sulawesi Barat,0,1
10/06/20,ID-SN,Sulawesi Selatan,1,186
10/06/20,ID-ST,Sulawesi Tengah,0,0
10/06/20,ID-SG,Sulawesi Tenggara,0,3
10/06/20,ID-SA,Sulawesi Utara,0,18
10/06/20,ID-SB,Sumatera Barat,0,14
10/06/20,ID-SS,Sumatera Selatan,3,40
10/06/20,ID-SU,Sumatera Utara,1,18
11/06/20,ID-AC,Aceh,0,0
11/06/20,ID-BA,Bali,0,19
11/06/20,ID-BT,Banten,2,25
11/06/20,ID-BE,Bengkulu,0,0
11/06/20,ID-JK,DKI Jakarta,1,132
11/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,2
11/06/20,ID-GO,Gorontalo,0,3
11/06/20,IDN,Indonesia,41,979
11/06/20,ID-JA,Jambi,0,0
11/06/20,ID-JB,Jawa Barat,0,47
11/06/20,ID-JT,Jawa Tengah,0,19
11/06/20,ID-JI,Jawa Timur,24,289
11/06/20,ID-KB,Kalimantan Barat,0,0
11/06/20,ID-KS,Kalimantan Selatan,4,70
11/06/20,ID-KT,Kalimantan Tengah,0,15
11/06/20,ID-KI,Kalimantan Timur,0,3
11/06/20,ID-KU,Kalimantan Utara,0,0
11/06/20,ID-BB,Kepulauan Bangka Belitung,0,3
11/06/20,ID-KR,Kepulauan Riau,0,10
11/06/20,ID-LA,Lampung,0,2
11/06/20,ID-MA,Maluku,0,0
11/06/20,ID-MU,Maluku Utara,4,36
11/06/20,ID-NB,Nusa Tenggara Barat,3,11
11/06/20,ID-NT,Nusa Tenggara Timur,0,0
11/06/20,ID-PA,Papua,0,19
11/06/20,ID-PB,Papua Barat,0,4
11/06/20,ID-RI,Riau,0,0
11/06/20,ID-SR,Sulawesi Barat,0,1
11/06/20,ID-SN,Sulawesi Selatan,0,132
11/06/20,ID-ST,Sulawesi Tengah,0,0
11/06/20,ID-SG,Sulawesi Tenggara,0,6
11/06/20,ID-SA,Sulawesi Utara,3,34
11/06/20,ID-SB,Sumatera Barat,0,2
11/06/20,ID-SS,Sumatera Selatan,0,39
11/06/20,ID-SU,Sumatera Utara,3,45
12/06/20,ID-AC,Aceh,0,0
12/06/20,ID-BA,Bali,0,36
12/06/20,ID-BT,Banten,1,35
12/06/20,ID-BE,Bengkulu,1,3
12/06/20,ID-JK,DKI Jakarta,4,93
12/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,10
12/06/20,ID-GO,Gorontalo,0,33
12/06/20,IDN,Indonesia,48,1111
12/06/20,ID-JA,Jambi,0,1
12/06/20,ID-JB,Jawa Barat,0,17
12/06/20,ID-JT,Jawa Tengah,0,44
12/06/20,ID-JI,Jawa Timur,22,311
12/06/20,ID-KB,Kalimantan Barat,0,22
12/06/20,ID-KS,Kalimantan Selatan,3,60
12/06/20,ID-KT,Kalimantan Tengah,0,13
12/06/20,ID-KI,Kalimantan Timur,1,8
12/06/20,ID-KU,Kalimantan Utara,0,0
12/06/20,ID-BB,Kepulauan Bangka Belitung,0,6
12/06/20,ID-KR,Kepulauan Riau,0,0
12/06/20,ID-LA,Lampung,0,1
12/06/20,ID-MA,Maluku,2,58
12/06/20,ID-MU,Maluku Utara,0,22
12/06/20,ID-NB,Nusa Tenggara Barat,0,23
12/06/20,ID-NT,Nusa Tenggara Timur,0,0
12/06/20,ID-PA,Papua,0,31
12/06/20,ID-PB,Papua Barat,0,5
12/06/20,ID-RI,Riau,0,0
12/06/20,ID-SR,Sulawesi Barat,0,1
12/06/20,ID-SN,Sulawesi Selatan,12,61
12/06/20,ID-ST,Sulawesi Tengah,0,0
12/06/20,ID-SG,Sulawesi Tenggara,0,5
12/06/20,ID-SA,Sulawesi Utara,0,56
12/06/20,ID-SB,Sumatera Barat,0,10
12/06/20,ID-SS,Sumatera Selatan,5,34
12/06/20,ID-SU,Sumatera Utara,1,83
13/06/20,ID-AC,Aceh,0,0
13/06/20,ID-BA,Bali,1,28
13/06/20,ID-BT,Banten,3,74
13/06/20,ID-BE,Bengkulu,1,3
13/06/20,ID-JK,DKI Jakarta,8,123
13/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,2
13/06/20,ID-GO,Gorontalo,1,4
13/06/20,IDN,Indonesia,43,1014
13/06/20,ID-JA,Jambi,0,2
13/06/20,ID-JB,Jawa Barat,0,11
13/06/20,ID-JT,Jawa Tengah,0,70
13/06/20,ID-JI,Jawa Timur,14,185
13/06/20,ID-KB,Kalimantan Barat,0,0
13/06/20,ID-KS,Kalimantan Selatan,6,123
13/06/20,ID-KT,Kalimantan Tengah,1,21
13/06/20,ID-KI,Kalimantan Timur,0,3
13/06/20,ID-KU,Kalimantan Utara,0,0
13/06/20,ID-BB,Kepulauan Bangka Belitung,0,4
13/06/20,ID-KR,Kepulauan Riau,0,1
13/06/20,ID-LA,Lampung,1,12
13/06/20,ID-MA,Maluku,0,13
13/06/20,ID-MU,Maluku Utara,0,17
13/06/20,ID-NB,Nusa Tenggara Barat,2,13
13/06/20,ID-NT,Nusa Tenggara Timur,0,0
13/06/20,ID-PA,Papua,0,50
13/06/20,ID-PB,Papua Barat,1,5
13/06/20,ID-RI,Riau,0,5
13/06/20,ID-SR,Sulawesi Barat,0,0
13/06/20,ID-SN,Sulawesi Selatan,0,126
13/06/20,ID-ST,Sulawesi Tengah,0,9
13/06/20,ID-SG,Sulawesi Tenggara,0,2
13/06/20,ID-SA,Sulawesi Utara,4,16
13/06/20,ID-SB,Sumatera Barat,0,3
13/06/20,ID-SS,Sumatera Selatan,2,23
13/06/20,ID-SU,Sumatera Utara,2,98
14/06/20,ID-AC,Aceh,0,5
14/06/20,ID-BA,Bali,0,18
14/06/20,ID-BT,Banten,0,9
14/06/20,ID-BE,Bengkulu,0,3
14/06/20,ID-JK,DKI Jakarta,7,121
14/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,5
14/06/20,ID-GO,Gorontalo,0,0
14/06/20,IDN,Indonesia,43,857
14/06/20,ID-JA,Jambi,0,0
14/06/20,ID-JB,Jawa Barat,0,17
14/06/20,ID-JT,Jawa Tengah,1,113
14/06/20,ID-JI,Jawa Timur,11,203
14/06/20,ID-KB,Kalimantan Barat,0,1
14/06/20,ID-KS,Kalimantan Selatan,6,70
14/06/20,ID-KT,Kalimantan Tengah,3,0
14/06/20,ID-KI,Kalimantan Timur,0,2
14/06/20,ID-KU,Kalimantan Utara,0,0
14/06/20,ID-BB,Kepulauan Bangka Belitung,1,8
14/06/20,ID-KR,Kepulauan Riau,0,0
14/06/20,ID-LA,Lampung,0,1
14/06/20,ID-MA,Maluku,0,21
14/06/20,ID-MU,Maluku Utara,0,8
14/06/20,ID-NB,Nusa Tenggara Barat,0,11
14/06/20,ID-NT,Nusa Tenggara Timur,0,3
14/06/20,ID-PA,Papua,0,12
14/06/20,ID-PB,Papua Barat,0,3
14/06/20,ID-RI,Riau,0,0
14/06/20,ID-SR,Sulawesi Barat,0,1
14/06/20,ID-SN,Sulawesi Selatan,6,140
14/06/20,ID-ST,Sulawesi Tengah,0,2
14/06/20,ID-SG,Sulawesi Tenggara,0,4
14/06/20,ID-SA,Sulawesi Utara,0,7
14/06/20,ID-SB,Sumatera Barat,1,7
14/06/20,ID-SS,Sumatera Selatan,0,69
14/06/20,ID-SU,Sumatera Utara,0,8
15/06/20,ID-AC,Aceh,0,0
15/06/20,ID-BA,Bali,0,19
15/06/20,ID-BT,Banten,0,4
15/06/20,ID-BE,Bengkulu,0,0
15/06/20,ID-JK,DKI Jakarta,2,144
15/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,3
15/06/20,ID-GO,Gorontalo,0,23
15/06/20,IDN,Indonesia,64,1017
15/06/20,ID-JA,Jambi,0,0
15/06/20,ID-JB,Jawa Barat,1,24
15/06/20,ID-JT,Jawa Tengah,17,116
15/06/20,ID-JI,Jawa Timur,16,270
15/06/20,ID-KB,Kalimantan Barat,0,0
15/06/20,ID-KS,Kalimantan Selatan,4,66
15/06/20,ID-KT,Kalimantan Tengah,4,45
15/06/20,ID-KI,Kalimantan Timur,0,4
15/06/20,ID-KU,Kalimantan Utara,0,0
15/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
15/06/20,ID-KR,Kepulauan Riau,0,15
15/06/20,ID-LA,Lampung,0,0
15/06/20,ID-MA,Maluku,1,32
15/06/20,ID-MU,Maluku Utara,0,2
15/06/20,ID-NB,Nusa Tenggara Barat,2,22
15/06/20,ID-NT,Nusa Tenggara Timur,0,0
15/06/20,ID-PA,Papua,0,0
15/06/20,ID-PB,Papua Barat,0,1
15/06/20,ID-RI,Riau,1,1
15/06/20,ID-SR,Sulawesi Barat,0,0
15/06/20,ID-SN,Sulawesi Selatan,8,103
15/06/20,ID-ST,Sulawesi Tengah,0,1
15/06/20,ID-SG,Sulawesi Tenggara,0,3
15/06/20,ID-SA,Sulawesi Utara,0,17
15/06/20,ID-SB,Sumatera Barat,0,0
15/06/20,ID-SS,Sumatera Selatan,2,49
15/06/20,ID-SU,Sumatera Utara,5,63
16/06/20,ID-AC,Aceh,0,0
16/06/20,ID-BA,Bali,0,22
16/06/20,ID-BT,Banten,0,36
16/06/20,ID-BE,Bengkulu,0,3
16/06/20,ID-JK,DKI Jakarta,0,97
16/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,1
16/06/20,ID-GO,Gorontalo,0,6
16/06/20,IDN,Indonesia,33,1106
16/06/20,ID-JA,Jambi,0,0
16/06/20,ID-JB,Jawa Barat,0,39
16/06/20,ID-JT,Jawa Tengah,0,56
16/06/20,ID-JI,Jawa Timur,22,249
16/06/20,ID-KB,Kalimantan Barat,0,2
16/06/20,ID-KS,Kalimantan Selatan,6,169
16/06/20,ID-KT,Kalimantan Tengah,0,26
16/06/20,ID-KI,Kalimantan Timur,0,10
16/06/20,ID-KU,Kalimantan Utara,0,1
16/06/20,ID-BB,Kepulauan Bangka Belitung,0,1
16/06/20,ID-KR,Kepulauan Riau,0,0
16/06/20,ID-LA,Lampung,0,0
16/06/20,ID-MA,Maluku,2,44
16/06/20,ID-MU,Maluku Utara,0,3
16/06/20,ID-NB,Nusa Tenggara Barat,0,20
16/06/20,ID-NT,Nusa Tenggara Timur,0,0
16/06/20,ID-PA,Papua,0,32
16/06/20,ID-PB,Papua Barat,0,3
16/06/20,ID-RI,Riau,0,0
16/06/20,ID-SR,Sulawesi Barat,0,0
16/06/20,ID-SN,Sulawesi Selatan,0,167
16/06/20,ID-ST,Sulawesi Tengah,0,1
16/06/20,ID-SG,Sulawesi Tenggara,0,5
16/06/20,ID-SA,Sulawesi Utara,6,26
16/06/20,ID-SB,Sumatera Barat,0,6
16/06/20,ID-SS,Sumatera Selatan,4,50
16/06/20,ID-SU,Sumatera Utara,2,25
17/06/20,ID-AC,Aceh,1,10
17/06/20,ID-BA,Bali,0,47
17/06/20,ID-BT,Banten,0,31
17/06/20,ID-BE,Bengkulu,0,1
17/06/20,ID-JK,DKI Jakarta,6,123
17/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,3
17/06/20,ID-GO,Gorontalo,0,0
17/06/20,IDN,Indonesia,45,1031
17/06/20,ID-JA,Jambi,0,1
17/06/20,ID-JB,Jawa Barat,7,45
17/06/20,ID-JT,Jawa Tengah,0,115
17/06/20,ID-JI,Jawa Timur,14,240
17/06/20,ID-KB,Kalimantan Barat,0,12
17/06/20,ID-KS,Kalimantan Selatan,9,87
17/06/20,ID-KT,Kalimantan Tengah,1,45
17/06/20,ID-KI,Kalimantan Timur,0,5
17/06/20,ID-KU,Kalimantan Utara,0,0
17/06/20,ID-BB,Kepulauan Bangka Belitung,0,2
17/06/20,ID-KR,Kepulauan Riau,0,9
17/06/20,ID-LA,Lampung,0,3
17/06/20,ID-MA,Maluku,0,24
17/06/20,ID-MU,Maluku Utara,0,7
17/06/20,ID-NB,Nusa Tenggara Barat,6,21
17/06/20,ID-NT,Nusa Tenggara Timur,0,0
17/06/20,ID-PA,Papua,0,30
17/06/20,ID-PB,Papua Barat,0,2
17/06/20,ID-RI,Riau,1,2
17/06/20,ID-SR,Sulawesi Barat,0,1
17/06/20,ID-SN,Sulawesi Selatan,0,90
17/06/20,ID-ST,Sulawesi Tengah,0,0
17/06/20,ID-SG,Sulawesi Tenggara,0,1
17/06/20,ID-SA,Sulawesi Utara,0,35
17/06/20,ID-SB,Sumatera Barat,0,4
17/06/20,ID-SS,Sumatera Selatan,3,53
17/06/20,ID-SU,Sumatera Utara,0,13
18/06/20,ID-AC,Aceh,0,1
18/06/20,ID-BA,Bali,0,65
18/06/20,ID-BT,Banten,0,17
18/06/20,ID-BE,Bengkulu,2,0
18/06/20,ID-JK,DKI Jakarta,30,171
18/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
18/06/20,ID-GO,Gorontalo,0,0
18/06/20,IDN,Indonesia,63,1331
18/06/20,ID-JA,Jambi,0,0
18/06/20,ID-JB,Jawa Barat,2,52
18/06/20,ID-JT,Jawa Tengah,9,45
18/06/20,ID-JI,Jawa Timur,13,394
18/06/20,ID-KB,Kalimantan Barat,0,0
18/06/20,ID-KS,Kalimantan Selatan,2,118
18/06/20,ID-KT,Kalimantan Tengah,6,36
18/06/20,ID-KI,Kalimantan Timur,0,8
18/06/20,ID-KU,Kalimantan Utara,0,0
18/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
18/06/20,ID-KR,Kepulauan Riau,0,1
18/06/20,ID-LA,Lampung,0,2
18/06/20,ID-MA,Maluku,0,14
18/06/20,ID-MU,Maluku Utara,0,21
18/06/20,ID-NB,Nusa Tenggara Barat,2,30
18/06/20,ID-NT,Nusa Tenggara Timur,0,0
18/06/20,ID-PA,Papua,0,39
18/06/20,ID-PB,Papua Barat,0,5
18/06/20,ID-RI,Riau,0,6
18/06/20,ID-SR,Sulawesi Barat,0,5
18/06/20,ID-SN,Sulawesi Selatan,0,166
18/06/20,ID-ST,Sulawesi Tengah,0,0
18/06/20,ID-SG,Sulawesi Tenggara,0,34
18/06/20,ID-SA,Sulawesi Utara,3,25
18/06/20,ID-SB,Sumatera Barat,0,5
18/06/20,ID-SS,Sumatera Selatan,2,56
18/06/20,ID-SU,Sumatera Utara,0,23
19/06/20,ID-AC,Aceh,0,0
19/06/20,ID-BA,Bali,0,81
19/06/20,ID-BT,Banten,0,5
19/06/20,ID-BE,Bengkulu,0,2
19/06/20,ID-JK,DKI Jakarta,0,136
19/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,1
19/06/20,ID-GO,Gorontalo,0,6
19/06/20,IDN,Indonesia,34,1041
19/06/20,ID-JA,Jambi,0,3
19/06/20,ID-JB,Jawa Barat,0,62
19/06/20,ID-JT,Jawa Tengah,13,80
19/06/20,ID-JI,Jawa Timur,14,139
19/06/20,ID-KB,Kalimantan Barat,0,14
19/06/20,ID-KS,Kalimantan Selatan,3,66
19/06/20,ID-KT,Kalimantan Tengah,0,0
19/06/20,ID-KI,Kalimantan Timur,0,12
19/06/20,ID-KU,Kalimantan Utara,0,2
19/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
19/06/20,ID-KR,Kepulauan Riau,0,0
19/06/20,ID-LA,Lampung,0,1
19/06/20,ID-MA,Maluku,0,10
19/06/20,ID-MU,Maluku Utara,1,40
19/06/20,ID-NB,Nusa Tenggara Barat,0,14
19/06/20,ID-NT,Nusa Tenggara Timur,0,0
19/06/20,ID-PA,Papua,0,18
19/06/20,ID-PB,Papua Barat,0,3
19/06/20,ID-RI,Riau,0,8
19/06/20,ID-SR,Sulawesi Barat,0,0
19/06/20,ID-SN,Sulawesi Selatan,0,211
19/06/20,ID-ST,Sulawesi Tengah,0,1
19/06/20,ID-SG,Sulawesi Tenggara,0,3
19/06/20,ID-SA,Sulawesi Utara,0,23
19/06/20,ID-SB,Sumatera Barat,0,4
19/06/20,ID-SS,Sumatera Selatan,1,74
19/06/20,ID-SU,Sumatera Utara,0,31
20/06/20,ID-AC,Aceh,0,1
20/06/20,ID-BA,Bali,1,36
20/06/20,ID-BT,Banten,0,15
20/06/20,ID-BE,Bengkulu,0,9
20/06/20,ID-JK,DKI Jakarta,8,196
20/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,8
20/06/20,ID-GO,Gorontalo,0,0
20/06/20,IDN,Indonesia,56,1226
20/06/20,ID-JA,Jambi,0,0
20/06/20,ID-JB,Jawa Barat,0,17
20/06/20,ID-JT,Jawa Tengah,0,98
20/06/20,ID-JI,Jawa Timur,20,385
20/06/20,ID-KB,Kalimantan Barat,0,2
20/06/20,ID-KS,Kalimantan Selatan,10,84
20/06/20,ID-KT,Kalimantan Tengah,2,26
20/06/20,ID-KI,Kalimantan Timur,0,6
20/06/20,ID-KU,Kalimantan Utara,0,2
20/06/20,ID-BB,Kepulauan Bangka Belitung,0,1
20/06/20,ID-KR,Kepulauan Riau,0,1
20/06/20,ID-LA,Lampung,0,8
20/06/20,ID-MA,Maluku,0,37
20/06/20,ID-MU,Maluku Utara,0,17
20/06/20,ID-NB,Nusa Tenggara Barat,1,29
20/06/20,ID-NT,Nusa Tenggara Timur,0,0
20/06/20,ID-PA,Papua,0,12
20/06/20,ID-PB,Papua Barat,0,0
20/06/20,ID-RI,Riau,0,0
20/06/20,ID-SR,Sulawesi Barat,0,0
20/06/20,ID-SN,Sulawesi Selatan,15,114
20/06/20,ID-ST,Sulawesi Tengah,0,0
20/06/20,ID-SG,Sulawesi Tenggara,0,3
20/06/20,ID-SA,Sulawesi Utara,0,24
20/06/20,ID-SB,Sumatera Barat,0,3
20/06/20,ID-SS,Sumatera Selatan,3,51
20/06/20,ID-SU,Sumatera Utara,2,58
21/06/20,ID-AC,Aceh,0,10
21/06/20,ID-BA,Bali,2,36
21/06/20,ID-BT,Banten,0,9
21/06/20,ID-BE,Bengkulu,1,0
21/06/20,ID-JK,DKI Jakarta,1,142
21/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,3
21/06/20,ID-GO,Gorontalo,0,7
21/06/20,IDN,Indonesia,36,862
21/06/20,ID-JA,Jambi,0,0
21/06/20,ID-JB,Jawa Barat,0,22
21/06/20,ID-JT,Jawa Tengah,0,99
21/06/20,ID-JI,Jawa Timur,17,91
21/06/20,ID-KB,Kalimantan Barat,0,0
21/06/20,ID-KS,Kalimantan Selatan,2,94
21/06/20,ID-KT,Kalimantan Tengah,0,0
21/06/20,ID-KI,Kalimantan Timur,1,11
21/06/20,ID-KU,Kalimantan Utara,0,1
21/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
21/06/20,ID-KR,Kepulauan Riau,0,14
21/06/20,ID-LA,Lampung,0,1
21/06/20,ID-MA,Maluku,0,17
21/06/20,ID-MU,Maluku Utara,0,11
21/06/20,ID-NB,Nusa Tenggara Barat,0,5
21/06/20,ID-NT,Nusa Tenggara Timur,0,3
21/06/20,ID-PA,Papua,0,49
21/06/20,ID-PB,Papua Barat,0,2
21/06/20,ID-RI,Riau,0,0
21/06/20,ID-SR,Sulawesi Barat,0,0
21/06/20,ID-SN,Sulawesi Selatan,0,111
21/06/20,ID-ST,Sulawesi Tengah,0,0
21/06/20,ID-SG,Sulawesi Tenggara,0,0
21/06/20,ID-SA,Sulawesi Utara,0,45
21/06/20,ID-SB,Sumatera Barat,0,4
21/06/20,ID-SS,Sumatera Selatan,4,57
21/06/20,ID-SU,Sumatera Utara,2,13
22/06/20,ID-AC,Aceh,0,0
22/06/20,ID-BA,Bali,0,31
22/06/20,ID-BT,Banten,0,8
22/06/20,ID-BE,Bengkulu,0,0
22/06/20,ID-JK,DKI Jakarta,0,126
22/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
22/06/20,ID-GO,Gorontalo,0,3
22/06/20,IDN,Indonesia,35,954
22/06/20,ID-JA,Jambi,0,0
22/06/20,ID-JB,Jawa Barat,0,19
22/06/20,ID-JT,Jawa Tengah,1,49
22/06/20,ID-JI,Jawa Timur,13,310
22/06/20,ID-KB,Kalimantan Barat,0,0
22/06/20,ID-KS,Kalimantan Selatan,0,89
22/06/20,ID-KT,Kalimantan Tengah,3,21
22/06/20,ID-KI,Kalimantan Timur,0,1
22/06/20,ID-KU,Kalimantan Utara,0,1
22/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
22/06/20,ID-KR,Kepulauan Riau,0,3
22/06/20,ID-LA,Lampung,0,0
22/06/20,ID-MA,Maluku,0,35
22/06/20,ID-MU,Maluku Utara,2,20
22/06/20,ID-NB,Nusa Tenggara Barat,1,11
22/06/20,ID-NT,Nusa Tenggara Timur,0,0
22/06/20,ID-PA,Papua,0,11
22/06/20,ID-PB,Papua Barat,0,0
22/06/20,ID-RI,Riau,0,24
22/06/20,ID-SR,Sulawesi Barat,0,0
22/06/20,ID-SN,Sulawesi Selatan,7,111
22/06/20,ID-ST,Sulawesi Tengah,0,3
22/06/20,ID-SG,Sulawesi Tenggara,0,2
22/06/20,ID-SA,Sulawesi Utara,0,1
22/06/20,ID-SB,Sumatera Barat,0,0
22/06/20,ID-SS,Sumatera Selatan,0,59
22/06/20,ID-SU,Sumatera Utara,3,20
23/06/20,ID-AC,Aceh,0,0
23/06/20,ID-BA,Bali,0,35
23/06/20,ID-BT,Banten,0,10
23/06/20,ID-BE,Bengkulu,1,2
23/06/20,ID-JK,DKI Jakarta,8,163
23/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,3
23/06/20,ID-GO,Gorontalo,0,1
23/06/20,IDN,Indonesia,35,1051
23/06/20,ID-JA,Jambi,0,2
23/06/20,ID-JB,Jawa Barat,0,32
23/06/20,ID-JT,Jawa Tengah,4,49
23/06/20,ID-JI,Jawa Timur,13,260
23/06/20,ID-KB,Kalimantan Barat,0,15
23/06/20,ID-KS,Kalimantan Selatan,1,27
23/06/20,ID-KT,Kalimantan Tengah,1,11
23/06/20,ID-KI,Kalimantan Timur,0,12
23/06/20,ID-KU,Kalimantan Utara,0,0
23/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
23/06/20,ID-KR,Kepulauan Riau,0,0
23/06/20,ID-LA,Lampung,0,0
23/06/20,ID-MA,Maluku,0,1
23/06/20,ID-MU,Maluku Utara,1,33
23/06/20,ID-NB,Nusa Tenggara Barat,0,14
23/06/20,ID-NT,Nusa Tenggara Timur,0,0
23/06/20,ID-PA,Papua,0,55
23/06/20,ID-PB,Papua Barat,0,0
23/06/20,ID-RI,Riau,1,27
23/06/20,ID-SR,Sulawesi Barat,0,0
23/06/20,ID-SN,Sulawesi Selatan,1,136
23/06/20,ID-ST,Sulawesi Tengah,0,3
23/06/20,ID-SG,Sulawesi Tenggara,0,2
23/06/20,ID-SA,Sulawesi Utara,0,7
23/06/20,ID-SB,Sumatera Barat,0,5
23/06/20,ID-SS,Sumatera Selatan,2,17
23/06/20,ID-SU,Sumatera Utara,3,117
24/06/20,ID-AC,Aceh,0,4
24/06/20,ID-BA,Bali,0,44
24/06/20,ID-BT,Banten,0,19
24/06/20,ID-BE,Bengkulu,0,0
24/06/20,ID-JK,DKI Jakarta,8,154
24/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,1
24/06/20,ID-GO,Gorontalo,0,7
24/06/20,IDN,Indonesia,38,1113
24/06/20,ID-JA,Jambi,0,0
24/06/20,ID-JB,Jawa Barat,0,46
24/06/20,ID-JT,Jawa Tengah,2,76
24/06/20,ID-JI,Jawa Timur,9,188
24/06/20,ID-KB,Kalimantan Barat,0,0
24/06/20,ID-KS,Kalimantan Selatan,7,90
24/06/20,ID-KT,Kalimantan Tengah,0,4
24/06/20,ID-KI,Kalimantan Timur,1,9
24/06/20,ID-KU,Kalimantan Utara,0,2
24/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
24/06/20,ID-KR,Kepulauan Riau,0,3
24/06/20,ID-LA,Lampung,0,2
24/06/20,ID-MA,Maluku,1,37
24/06/20,ID-MU,Maluku Utara,0,96
24/06/20,ID-NB,Nusa Tenggara Barat,2,21
24/06/20,ID-NT,Nusa Tenggara Timur,0,0
24/06/20,ID-PA,Papua,0,58
24/06/20,ID-PB,Papua Barat,0,1
24/06/20,ID-RI,Riau,0,24
24/06/20,ID-SR,Sulawesi Barat,0,1
24/06/20,ID-SN,Sulawesi Selatan,6,137
24/06/20,ID-ST,Sulawesi Tengah,1,1
24/06/20,ID-SG,Sulawesi Tenggara,0,1
24/06/20,ID-SA,Sulawesi Utara,1,31
24/06/20,ID-SB,Sumatera Barat,0,3
24/06/20,ID-SS,Sumatera Selatan,3,13
24/06/20,ID-SU,Sumatera Utara,3,55
25/06/20,ID-AC,Aceh,0,13
25/06/20,ID-BA,Bali,2,56
25/06/20,ID-BT,Banten,0,13
25/06/20,ID-BE,Bengkulu,0,2
25/06/20,ID-JK,DKI Jakarta,9,192
25/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,7
25/06/20,ID-GO,Gorontalo,0,5
25/06/20,IDN,Indonesia,47,1178
25/06/20,ID-JA,Jambi,0,0
25/06/20,ID-JB,Jawa Barat,2,37
25/06/20,ID-JT,Jawa Tengah,0,78
25/06/20,ID-JI,Jawa Timur,14,261
25/06/20,ID-KB,Kalimantan Barat,0,0
25/06/20,ID-KS,Kalimantan Selatan,3,60
25/06/20,ID-KT,Kalimantan Tengah,0,10
25/06/20,ID-KI,Kalimantan Timur,0,17
25/06/20,ID-KU,Kalimantan Utara,0,9
25/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
25/06/20,ID-KR,Kepulauan Riau,0,7
25/06/20,ID-LA,Lampung,0,4
25/06/20,ID-MA,Maluku,0,13
25/06/20,ID-MU,Maluku Utara,3,77
25/06/20,ID-NB,Nusa Tenggara Barat,2,17
25/06/20,ID-NT,Nusa Tenggara Timur,0,0
25/06/20,ID-PA,Papua,0,60
25/06/20,ID-PB,Papua Barat,0,8
25/06/20,ID-RI,Riau,1,3
25/06/20,ID-SR,Sulawesi Barat,0,1
25/06/20,ID-SN,Sulawesi Selatan,2,119
25/06/20,ID-ST,Sulawesi Tengah,0,1
25/06/20,ID-SG,Sulawesi Tenggara,0,0
25/06/20,ID-SA,Sulawesi Utara,3,36
25/06/20,ID-SB,Sumatera Barat,0,2
25/06/20,ID-SS,Sumatera Selatan,2,26
25/06/20,ID-SU,Sumatera Utara,3,69
26/06/20,ID-AC,Aceh,0,3
26/06/20,ID-BA,Bali,0,49
26/06/20,ID-BT,Banten,0,11
26/06/20,ID-BE,Bengkulu,0,4
26/06/20,ID-JK,DKI Jakarta,4,204
26/06/20,ID-YO,Daerah Istimewa Yogyakarta,0,3
26/06/20,ID-GO,Gorontalo,0,0
26/06/20,IDN,Indonesia,63,1240
26/06/20,ID-JA,Jambi,0,0
26/06/20,ID-JB,Jawa Barat,2,34
26/06/20,ID-JT,Jawa Tengah,0,178
26/06/20,ID-JI,Jawa Timur,32,380
26/06/20,ID-KB,Kalimantan Barat,0,0
26/06/20,ID-KS,Kalimantan Selatan,0,41
26/06/20,ID-KT,Kalimantan Tengah,2,7
26/06/20,ID-KI,Kalimantan Timur,1,10
26/06/20,ID-KU,Kalimantan Utara,0,9
26/06/20,ID-BB,Kepulauan Bangka Belitung,0,0
26/06/20,ID-KR,Kepulauan Riau,0,0
26/06/20,ID-LA,Lampung,0,0
26/06/20,ID-MA,Maluku,1,7
26/06/20,ID-MU,Maluku Utara,2,24
26/06/20,ID-NB,Nusa Tenggara Barat,0,23
26/06/20,ID-NT,Nusa Tenggara Timur,0,2
26/06/20,ID-PA,Papua,0,20
26/06/20,ID-PB,Papua Barat,0,0
26/06/20,ID-RI,Riau,0,3
26/06/20,ID-SR,Sulawesi Barat,0,2
26/06/20,ID-SN,Sulawesi Selatan,3,168
26/06/20,ID-ST,Sulawesi Tengah,0,2
